"","STN012.30.fil.dura.r1","STN012.30.fil.dura.r2","STN012.300.fil.dura.r1","STN012.300.fil.dura.r2","STN012.730.fil.dura.r1","STN012.730.fil.dura.r2","STN014.300.fil.dura.r1","STN014.300.fil.dura.r2","STN014.40.fil.dura.r1","STN014.40.fil.dura.r2","STN014.460.fil.dura.r1","STN014.460.fil.dura.r2","STN014.580.fil.dura.r1","STN014.580.fil.dura.r2","STN014.700.fil.dura.r1","STN014.700.fil.dura.r2","STN014.860.fil.dura.r1","STN014.860.fil.dura.r2","STN056a.150.fil.dura.r1","STN056a.150.fil.dura.r2","STN056a.170.fil.dura.r1","STN056a.170.fil.dura.r2","STN056a.310.fil.dura.r1","STN056a.310.fil.dura.r2","STN056b.190.fil.dura.r1","STN056b.190.fil.dura.r2","STN056b.30.fil.dura.r1","STN056b.30.fil.dura.r2","STN056b.350.fil.dura.r1","STN056b.350.fil.dura.r2","STN056b.390.fil.dura.r1","STN056b.390.fil.dura.r2","STN056b.410.fil.dura.r1","STN056b.410.fil.dura.r2","STN056b.90.fil.dura.r1","STN056b.90.fil.dura.r2","STN068.190.fil.dura.r1","STN068.190.fil.dura.r2","STN068.257.fil.dura.r1","STN068.257.fil.dura.r2","STN068.90.fil.dura.r1","STN068.90.fil.dura.r2","STN078.100.fil.dura.r1","STN078.100.fil.dura.r2","STN078.1040.fil.dura.r1","STN078.1040.fil.dura.r2","STN078.20.fil.dura.r1","STN078.20.fil.dura.r2","STN078.300.fil.dura.r1","STN078.300.fil.dura.r2","STN078.440.fil.dura.r1","STN078.440.fil.dura.r2","STN089.1271.fil.dura.r1","STN089.1271.fil.dura.r2","STN089.2.fil.dura.r1","STN089.2.fil.dura.r2","STN089.200.fil.dura.r1","STN089.300.fil.dura.r1","STN089.300.fil.dura.r2","STN089.500.fil.dura.r1","STN089.500.fil.dura.r2","STN106.100.fil.dura.r1","STN106.100.fil.dura.r2","STN106.170.fil.dura.r1","STN106.170.fil.dura.r2","STN106.20.fil.dura.r1","STN106.20.fil.dura.r2","STN106.318.fil.dura.r1","STN106.318.fil.dura.r2","STN132.100.fil.steri.r1","STN132.100.fil.steri.r2","STN132.200.fil.dura.r2","STN132.200.fil.steri.r1","STN132.30.fil.steri.r1","STN132.30.fil.steri.r2","STN132.305.fil.dura.r1","STN132.305.fil.dura.r2","STN132.505.fil.dura.r1","STN132.505.fil.dura.r2","STN146.160.fil.poly.S.r1","STN146.201.fil.steri.r1","STN146.201.fil.steri.r2","STN146.250.fil.poly.S.r1","STN146.268.fil.steri.r1","STN146.268.fil.steri.r2","STN146.30.fil.steri.r1","STN146.30.fil.steri.r2","STN153.120.fil.poly.S.r1","STN153.160.fil.poly.S.r1","STN153.2.fil.poly.S","STN153.200.fil.poly.L.r1","STN153.300.fil.poly.L.r1","STN153.548.fil.poly.L.r1","STN174.280.fil.poly.S.r1","STN174.3.fil.poly.S.r1","STN174.550.fil.poly.S.r1","STN174.620.fil.poly.S.r1","STN198.1487.fil.poly.LG.r2","STN198.150.fil.poly.LG.r1","STN198.20.fil.poly.S","STN198.300.fil.poly.S.r1","STN198.376.fil.poly.S.r2","STN198.750.fil.poly.LG.r1","STN20.175.fil.dura.r1","STN20.175.fil.dura.r2","STN20.25.fil.dura.r1","STN20.25.fil.dura.r2","STN20.499.fil.dura.r1","STN20.499.fil.dura.r2","STN22.150.fil.dura.r1","STN22.150.fil.dura.r2","STN22.2.fil.dura.r1","STN22.2.fil.dura.r2","STN22.250.fil.dura.r1","STN22.250.fil.dura.r2","STN22.325.fil.dura.r1","STN22.325.fil.dura.r2","STN22.465.fil.dura.r1","STN22.465.fil.dura.r2","STN22.610.fil.dura.r1","STN22.610.fil.dura.r2"
"Seq683",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.68243976557413e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000319501577539039,0,0,0,0,0.000371100545053926,0,0,0,0,0,0,0.00104827437909902,0.000177904287493329,0,0.000805369127516779,0.000376373764239474,0.000739669838281276,0,0,0.00091563113145847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq693",0,0,0,0,0,0,7.62660158633313e-05,0.000206321696789634,0,0,0.000574135208841682,0.000812819321876451,0.000436728900534993,0.000482322866927121,0.000282579004379975,0.000414357486921842,0,0.000167607128889882,0.000375536480686695,0.000525963469446304,0,0.000322061191626409,0.00059549588566479,0.000332189126342598,0.000337467307854552,0.000251498511967138,0,0,0.000604047115675023,0.000858771176516512,0.000537634408602151,0.000657073395098232,0.000335514175473914,0.000515118734868387,0.000158040300276571,0.000318268618714195,0,0.000413860566612739,0.000823346445887842,0.000479800403032339,0.000146966969173678,0.000178081703885743,0,0,0,0.000489529507750884,0,0,0.000145850551801254,0,0.000340228633641807,0,0.000585559209044638,0.000598416497882526,0,0,0.000428489811464483,0.000489476260401371,0.000669723352738138,0.000426843727768556,0.000557198577000557,0,6.66955680795011e-05,0.000306638728471406,0.000199790220268718,0,0,0.000161537840239076,0,0.000214121299716289,0,0,0.000348705431087089,0.000103252452245741,0.000130157490563582,0.000464037122969838,0,0,0,0,0,0.00026866373375424,0.000239626183154279,6.1051924661925e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00043535045711798,0.000327011118378025,0,0,0,0,0,0,0,0,0,0,0,0,0.000227777461420192,0,0,0.000344768143423548,0.000632591093117409,0
"Seq702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214121299716289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010738255033557,0,0,0,0,0.00111183780248528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq708",0,0,0,0,0.000277874261896492,0.000177643558200471,0,0,0,0,0,0,0,0,0,0,0.000230552865772122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.14829384319824e-05,0,0,7.12326815542971e-05,0,0,0,0,0,0,0,7.21726369475786e-05,0,0,0,0,0,0,9.52199581032184e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000211081794195251,0,0,0,0,0,0.000102704553235193,0.000536912751677852,0.000326190595674211,0,0.000954618886767514,0.00087070091423596,0.00065402223675605,0,0,0,0,0,0.000153344834195898,0,0,0,0,0,0,0,0,0,0,0,0.000199534419687396
"Seq736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11128685565965e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00030224670047352,0,0.000183155773985775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq747",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107060649858145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000266728516757509,0,0,0.00102022867194371,0.00237318303174132,0,0,0,0,0,0,0.000276007427108948,0.000437077631711663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000936841283472558,0,0,0,0,0,0,0,0,0,0.00105556088667114,0,0,0,0,0,0,0,0,0,0,0,0,0.00184676365929463,0.0035444669489965,0,0,0,0,0,0,0.000857228580000857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000558520541144347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429530201342282,0,0,0,0.00116093455231461,0.0039895356442119,0,0,0,0,0,0,0,0,0,0,0.000832466181061394,0,0,0,0.00161099265576878,0.000930873987243579,0,0.00119720651812438
"Seq760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000268384326355341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011981309157714,0,0,0,0,6.9581352197611e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000357117348760803,0.0003332111559095,0.000383362085489745,0.000610980186785371,0.000240630451783673,0.00063653723742839,0,0.000915712799167534,0.000881496244059482,0.00113888730710096,0.00102547921432516,0.000710732054015636,0.00113773487329771,0.00113866396761134,0.000731626205520452
"Seq761",0,0,0.000628193316023117,0.000879775318918553,0,0,0.000228798047589994,0.000371379054221342,0,6.13384039747286e-05,0,0,0,0,0,0,0,0,0,0,0,0.000107353730542136,0,0,0.000168733653927276,0.000125749255983569,0,0.000106010813102936,0,0.000195175267390116,0.00017921146953405,0,0.000111838058491305,0,0.000118530225207428,0.000136400836591798,0,0,0,0,0,0,0.000253603279935754,9.68585542246473e-05,0,0,0,0,0,0.000240575456491929,0,0,0,0,0.000329293993677555,0,0,0,0,0,0,0,0.000266782272318004,0.000153319364235703,0.000249737775335897,7.9088895919013e-05,0,0,0,0,0,0.000423988316766382,0,0,0,0.000278422273781903,0,0.000403375946382028,0.000571697605595911,0,0,0,0.00011981309157714,0,0,0,0,0,0.000217237821104654,0,0.000211081794195251,0.00038140441581557,0,0,0,0.000142323429994663,0.000102704553235193,0,7.52747528478948e-05,0,0,0,0,0.000354540082726019,0.000603601488883673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq765",0,0,0,0,0,0.000621752453701648,0.000305064063453325,0,0,0,0,0,0,0.000578787440312545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000959600806064677,0.000220450453760517,0,0,0,0,0,0,0,0,0,0,0,0.0010359893698482,0,0,0,0,0.00125088377658128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104611629326127,0,0,0,0,0.000558520541144347,0.000336292709174065,0,0,0,0,0,0,0,0,0,0,0,0.000316622691292876,0,0,0,0,0,0.000102704553235193,0.00536912751677852,0,0,0,0,0.00457815565729235,0,0,0,0,0,0,0,0,0.000318268618714195,0,0,0,0.00091110984568077,0,0,0,0,0.00099767209843698
"Seq768",0,0,0,0,0,0,0.00026693105552166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145850551801254,0,0.000136091453456723,0,0,0,0,0.000430345505963359,0.000190439916206437,0.000326317506934247,0.000360620266858997,0,0,0,0,0,0.000199790220268718,0,0,0,0.000303885391795094,0.000267651624645362,0,0.000282658877844255,0.000435881788858861,0.000137669936327654,0,0.000464037122969838,0,0.000279260270572173,0.000302663438256659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136400836591798,0,0,0,0,0,0,0,0,0
"Seq775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20578379049274e-05,0.000201775625504439,0.000205138725062824,0.000641738684007872,0.0005037445007892,0.000519190063500939,0,0.000185414091470952,0.000905103390656548,0.000834127740705434,0,0,0,0,0,0,0.000101149735324859,0,0.00160113858743996,0.00653885655597398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq786",0,0,0,0,0,0,0,0,0,0,0.000382756805894455,0,0,0.000434090580234409,0.000235482503649979,0.000362562801056612,0.000414995158389819,0,0,0.000669408052022569,0.000159910450147917,0,0.00059549588566479,0.000664378252685195,0.000464017548300008,0,0,0,0.000352360817477097,0,0,0.00039424403705894,0.000782866409439132,0.000772678102302581,0,0.000363735564244794,0,0,0.00036593175372793,0.000719700604548508,0,0,0,0,0.000556379821958457,0,0,0,0,0,0.000340228633641807,0.000522102332057083,0.000630602225124994,0.000506352421285214,0.000790305584826133,0,0.000809369643877357,0.000271931255778539,0.000412137447838854,0,0.000557198577000557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173543320751443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000383362085489745,0.000392772977219167,0,0.000227334727652996,0.00063551036370747,0.000416233090530697,0.000383259236547601,0.000683332384260577,0.000552181115405853,0,0,0,0
"Seq797",0,0,0,0.000473725171725375,0,0,0.000190665039658328,0,0,0,0,0,0.000545911125668741,0.00091641344716153,0.000565158008759949,0.000673330916247993,0,0.000502821386669646,0,0.000286889165152529,0.000479731350443751,0,0,0.000387553980733031,0,0.00104791046652974,0,0,0,0.000351315481302209,0,0.00019712201852947,0.000782866409439132,0.000978725596249936,0.00090873172659028,0,0.00035880875493362,0.000338613190864969,0,0.000527780443335572,0.000220450453760517,7.12326815542971e-05,0,0,0,0,0,0,0.000680635908405853,0.000721726369475786,0,0,0,0,0,0.0011680806590434,0,0,0,0,0,0.00024333860566979,0,0.000204425818980937,0,0,0,0,0.000520946385934448,0.000856485198865157,0.000465847551388808,0.000329768690818297,0,0.000309757356737223,0,0.000928074245939675,0.000767263427109974,0.00127218567705101,0.000437180521926285,0,0.000342260631470865,0,0,0.000183155773985775,0,0,0,0,0,0,0.000844327176781003,0.000148323939483833,0,0,0,0,0.000102704553235193,0,0.000125457921413158,0,0,0,0,0,0.000100600248147279,0,0,0.0002665689247276,0.00042169829403872,0,0,0.000545603346367191,0,0.000499479708636837,0,0,0.000394415082432752,0.000426439232409382,0,0.000379554655870445,0.000731626205520452
"Seq801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132513516378671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000149842665201538,0,0,0,0,0,0,0,0.000261529073315317,0,8.67716603757213e-05,0,0,0.000217202432667246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq810",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00077786960960669,0.000529266004282243,0,0.00121823877479986,0,0,0,0,0,0,0.000463654628818711,0,0,0,0,0,0,0,0,0,0.000824831777729542,0,0.000524078495312409,0,0,0,0,0,0,0.000961896487526375,0.000874361043852569,0,0,0,0,0,0,0,0,0,0,0,0,0.000360215281603594,0,0,0,0,0,0,0.000301099011391579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq816",0,0,0,0.000135350049064393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035880875493362,0,0.000137224407647974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000171445716000171,0.00024333860566979,0.000100043352119252,0.000255532273726172,0,0,0,0.00040384460059769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000536912751677852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000291363163371488,0.000268281465583321,0,0,0,0,0,0
"Seq818",0,0,0,0,0,0,0,0,0,0,0,0,0.000436728900534993,0.00024116143346356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000201349038558341,0.000273245374346163,0,0,0,0,0,0,0,0.000263365815117198,0,0,0.000110225226880259,0,0,0,0,0.00054392167527876,0,0,0,0,0,0,0.000180172064321427,0,0,0,0.000190439916206437,0,0.00015455154293957,0.000474270808631729,0.000257168574000257,0,0,0,0,0,0,0.000242306760358614,0,0,0,0.000423988316766382,0,0.000172087420409568,0,0.000464037122969838,0,0.000341318108477101,0.000336292709174065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026160889470242,0,0,0,0,0.0002665689247276,0,0,0,0,0,0,0.00022995554192856,0,0.000315532065946202,0.00033167495854063,0.000413721772108257,0,0.000532091785833056
"Seq824",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000439753737906772,0.000483091787439614,0,0,0,0,0,0,0,0,0,0,0,0,0.000158040300276571,0,0,0,0.000320190284511939,0.000863640725458209,0,0,0,0,0,0.000163176502583628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000379416646905383,0.000471475719000471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9581352197611e-05,0,0,0,4.23782684239522e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000345025876940771,0.000261848651479445,0,0.000500136400836592,0,0.000166493236212279,0,0.000569443653550481,0,0.00066334991708126,0.000827443544216514,0.00132844129554656,0.00066511473229132
"Seq826",0,0,0,0,0,0,0,0,0,0,0,0,0,9.64645733854242e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34834845868391e-05,0,0,0,0,0,0,0,0,4.81150912983857e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102212909490469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153344834195898,0,0,0,0,0,0,0,0,0,0,0,0
"Seq828",0,0,0,0,0.000138937130948246,0.000310876226850824,0,0,0,0,0,0,0.000327546675401245,0.000289393720156273,0.000423868506569962,0.000362562801056612,0,0.000335214257779764,0.000160944206008584,0.000239074304293775,0,0,0.00021654395842356,0,0,0.000167665674644758,0,0,0,0,0,0.00019712201852947,0.000447352233965218,0.000309071240921032,0,0.000272801673183596,0.000448510943667025,0.000188118439369427,0.000320190284511939,0.000335860282122637,0,0,0,0,0.000370919881305638,0.00027196083763938,0,0,0,0,0,0,0.00027025809648214,0.000138096114895968,0.000329293993677555,0,0.000476099790516092,0.000271931255778539,0.000257585904899284,0.000142281242589519,0.000428614290000429,0,0,0,0,0,0,0,0,0,0.000349385663541606,0,0,0,0,0,0,0.000124115675809855,0,0,0,0,0,0,0,0,0,9.27751362634814e-05,0.000271547276380818,0,0,0,0.000427789185489391,0,0,0,0,0,0,0,0,0.000241861365065544,0.00039241334205363,0,0,0,0,0.0001999266935457,0.000153344834195898,0,0.000541418516513265,0.000272801673183596,0.000293312475557294,0.000249739854318418,0.00022995554192856,0,0.000473298098919303,0,0,0.000442813765182186,0
"Seq834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000166094563171299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020149780031568,0.000519190063500939,0,0,0,0,0,0,0,0,0,0,0,0,0.000533712862479986,0.000958575830195139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq859",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000188386002919983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000370919881305638,0,0,0,0,0,0,0,0,0,0.000329293993677555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000267651624645362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000220340948625768,0,0,0,0,0,0,0,0,0.000239643957548785,0.00134228187919463,0.00015054950569579,0,0,0.00203163546655057,0.00490516677567037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq860",0,0,0,0,6.9468565474123e-05,0.000222054447750588,0,0,0,0,0.000143533802210421,0,0,9.64645733854242e-05,0.000282579004379975,0.000258973429326151,0,0,0,0,0.000119932837610938,0,0,0.000110729708780866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000182965876863965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217237821104654,0,0.00038698328935796,0,0.000256673511293635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000379057095475006,0.000448198586450612,0,0
"Seq882",0,0,0,0,0,0.000310876226850824,0,0,0,0,0,0,0.000327546675401245,0,0.000423868506569962,0.000362562801056612,0,0,0.000482832618025751,0,0,0,0,0.000332189126342598,0.000126550240445457,0,0,0,0.000302023557837511,0.000585525802170349,0,0,0,0,0,0,0,0.000300989502991083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000736512612778494,0,0,0,0.000543862511557078,0.000515171809798568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037859232490105,0.000433858301878606,0,0,0.00024823135161971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159628500943259,0.00078482668410726,0,0,0,0,0.00036653227150045,0,0,0,0,0.000391083300743058,0,0,0,0,0.000615967780146885,0,0,0
"Seq899",0,0,0,0,0.000277874261896492,0.000355287116400941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq916",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001679148335964,0,0,0,0,0,0.000150759596428157,0,0,0,0,0,0,0.000349424793033007,0,0,0.0010738255033557,0.000225824258543684,0.00124399018256396,0,0.00087070091423596,0.00189666448659254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000590128755364807,0.00105192693889261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000829711576451995,0.000682004182958989,0,0,0,0,0,0,0,0.000161430923707745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000342891432000343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00072189135535102,0,0.000684395776300352,0,0,0,0,0,0,0.000885627530364372,0.000532091785833056
"Seq935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000392772977219167,0,0,0,0,0,0,0,0,0,0,0
"Seq944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000673330916247993,0,0,0,0,0,0,0,0,0,0,0,0,0.000402698077116682,0.000507455695214302,0,0,0,0,0,0,0,0,0.000869087915103833,0.000479800403032339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000618206171758281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000967445460262178,0.00143884892086331,0,0,0,0,0,0,0.000741904512525094,0,0,0,0.000541103017689906,0.000651540702130921,0,0,0,0.000517152215135321,0,0
"Seq951",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000238322211630124,8.11782442305462e-05,0,0,0.000492524186455585,0.000423782684239522,0,0,0,0,0,0,0.000301099011391579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq961",0,0,0,0,0,0,0,0,0,0,0.000191378402947227,0,0.000218364450267496,0.000385858293541697,0,0,0,0.000167607128889882,0.000375536480686695,0,0,0.000375738056897477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239900201516169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000598416497882526,0,0,0.000761759664825747,0.000707021265024202,0,0,0.000557198577000557,0,0,0,0,0,0,0,0,0,0.000291154719618005,0,0,0,0,0,0,0,0.000403551251008878,0,0,0,0,0,0,0,0,0,0,0,0.000457343887423043,0,0,0,0,0,0,0,0,0,0,0.000338605911091762,0.00438194898626553,0,0,0,0,0,0,0,0,0,0,0.000374609781477627,0.000498237007511881,0.000626388018905529,0,0.000426439232409382,0.000448198586450612,0.000632591093117409,0
"Seq962",0,0,0,0,0,0,0,0,0,0,0,0.00011611704598235,0,0.000144696860078136,0,0,0,0,0,0,0.000239865675221876,0.000161030595813205,0.00037895192724123,0.000276824271952165,0,0.000251498511967138,0,0,0,0,0,0,0,0,0,0.000227334727652996,0,0,0.000228707346079956,0,0,0,0,0,0,0,0,0,0,0,0.000408274360370169,0,0,0,0.000263435194942044,0.000307389647116685,0.000571319748619311,0,0,0,0.000257168574000257,0.000162225737113193,6.66955680795011e-05,0,9.98951101343589e-05,0,0,0,0.000173648795311483,0,0,0.00075375700758468,0,0,0,0,0,0.000713665135906665,0.000571697605595911,0,0,0,0,0,0,0,0,0,0.000108618910552327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000130924325739722,0.000421103290621428,0,0,0,0.00022995554192856,0,0.000394415082432752,0,0,0.000379554655870445,0.000133022946458264
