"","STN002.20.fil.dura.r1","STN002.20.fil.dura.r2","STN056a.150.fil.dura.r1","STN056a.150.fil.dura.r2","STN056a.170.fil.dura.r1","STN056a.170.fil.dura.r2","STN056b.190.fil.dura.r1","STN056b.190.fil.dura.r2","STN068.190.fil.dura.r1","STN068.190.fil.dura.r2","STN078.100.fil.dura.r1","STN078.100.fil.dura.r2","STN078.1040.fil.dura.r1","STN078.1040.fil.dura.r2","STN078.20.fil.dura.r1","STN078.20.fil.dura.r2","STN089.1271.fil.dura.r1","STN089.1271.fil.dura.r2","STN089.2.fil.dura.r1","STN089.2.fil.dura.r2","STN089.200.fil.dura.r1","STN106.100.fil.dura.r1","STN106.100.fil.dura.r2","STN106.170.fil.dura.r1","STN106.170.fil.dura.r2","STN106.20.fil.dura.r1","STN106.20.fil.dura.r2","STN115.125.fil.dura.r1","STN115.125.fil.dura.r2","STN115.180.fil.dura.r1","STN115.180.fil.dura.r2","STN12.3.15.fil.poly.S.r1","STN12.3.165.fil.poly.S.r1","STN132.100.fil.steri.r1","STN146.160.fil.poly.S.r1","STN153.120.fil.poly.S.r1","STN153.160.fil.poly.S.r1","STN153.2.fil.poly.S","STN153.200.fil.poly.L.r1","STN174.3.fil.poly.S.r1","STN181.2.fil.poly.S.r1","STN20.175.fil.dura.r1","STN20.175.fil.dura.r2","STN22.150.fil.dura.r1","STN22.150.fil.dura.r2","STN22.2.fil.dura.r1","STN22.2.fil.dura.r2"
"Seq509",0.000369392165192176,0.000241750271969056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000255532273726172,0,0,0,0,0,0,0,0,0,0,0,0.000661022845877305,0.000162928365828491,0.00107994429760991,0,0.000188151811633158,0.000539374325782093,0,0,0.000130924325739722,0,0,0
"Seq511",0,0,0.000429184549356223,0.000621593191163814,0.00111937315103542,0.000375738056897477,0.000253100480890914,0.000377247767950706,0,0.000714850069603823,0,0,0,0,0,0,0.000360344128642854,0.000920640765973117,0.000263435194942044,0.00110660272962007,0.000761759664825747,0,0.000200086704238503,0.000408851637961875,0,0,0,0,0,0.000378521602768615,0,0,0,0.000963545848723302,0,0,0.000651713463313963,0,0.00038698328935796,0,0,0,0,0.000218207209566204,0,0.000227334727652996,0.000488854125928823
"Seq516",0,0,0,0,0.000319820900295834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000316622691292876,0,0,0,0.000100600248147279,0,0,0,0
"Seq521",0,0,0.000429184549356223,0,0.000359798512832814,0.00059044551798175,0,0,0,0.000601979005982166,0,0,0.000185459940652819,0,0,5.71346950435652e-05,0.00027025809648214,0.000460320382986559,0.000790305584826133,0,0.000714149685774138,0,0,0.000613277456942812,0,0,0,0,0,0,0,0,0,0.00149884909801402,0,0,0,0,0,0,0,0,0,0,0.000601576129459183,0,0.000684395776300352
"Seq529",0,0,0.000643776824034335,0.000478148608587549,0.000399776125369793,0.000483091787439614,0,0.000628746279917844,0.000941872981700754,0.000677226381729937,0,0,0.000834569732937685,0.00081588251291814,0,0,0,0.000690480574479838,0.000987881981032666,0.0016599040944301,0.00133307941344506,0,0.000433521192516757,0.000511064547452343,0.00124868887667949,0.000131814826531688,0,0,0.00013111315064901,0.000270372573406154,0.000238942282164286,0,0,0,0,0,0.000488785097485472,0,0.000351802990325418,0,0,0.000393933425251133,0.000301800744441836,0.000610980186785371,0,0.000272801673183596,0.000342197888150176
"Seq545",0,0,0,0.000239074304293775,0.000319820900295834,0,8.43668269636379e-05,0,0,0.000188118439369427,0,0,0.000278189910979228,0.000652706010334512,0,0,0.000315301112562497,0.000690480574479838,0,0,9.52199581032184e-05,0,0,0,0,0,0,0.000972534290217647,0.00108168349285433,0.001405937381712,0.000371687994477778,0,0.00268912008464116,0,0,0,0,0,0,0,0,0,0,0.000610980186785371,0.000481260903567346,0.000363735564244794,9.77708251857646e-05
"Seq558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000139162704395222,0,0,0,0.00161272981399849,0,0,0,0,0,0,0
"Seq563",0,0,0.000375536480686695,0.000239074304293775,0.000239865675221876,0.000375738056897477,0.000379650721336371,0.000377247767950706,0.000448510943667025,0.000338613190864969,0,0,0.000741839762611276,0.000761490345390264,0,0,0,0,0,0.000553301364810033,0.000809369643877357,0.000121669302834895,0.000100043352119252,0.000562171002197578,0.000649318215873333,0,0,0,0,0,0,0,0,0.000321181949574434,0,0,0,0,0,0,0,0.00011818002757534,0.000100600248147279,0.000305490093392686,0,0.000545603346367191,0.00063551036370747
"Seq565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158177791838026,0,0,0,0,0,0,0.0070975136660201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq574",5.54088247788264e-05,0,0.000160944206008584,0.000382518886870039,0.000199888062684896,0.000161030595813205,0,0,0.00035880875493362,0.000827721133225479,0,0,0,0,0,0,0,0.000276192229791935,0.000526870389884088,0.00061477929423337,0.000285659874309655,0.000486677211339579,6.66955680795011e-05,0,0,0,0,0,0,0,5.30982849253969e-05,0.000770365153082561,0.00257891024510668,0.00112413682351052,0,9.27751362634814e-05,0,0,0.000105540897097625,0,0.000147102088849662,0,0,0.000480055861045649,0.00036094567767551,0.000909338910611985,0
"Seq589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142829937154828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148817316924151,0,0.0115031372192416,0
"Seq591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000556650817580888,0,8.52587603376247e-05,0,0,0,0,0,0,0,0,0
"Seq610",0.00014775686607687,9.67001087876224e-05,0,0,0.000199888062684896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000380879832412874,0,0,0,0,0,0,0,0,0,0,0,0.000484923293951684,0.000321181949574434,0,0,0,0,0,0,0,0,0.000167667080245465,0.00104739460591778,0.000661733742405101,0.000409202509775393,0.00112436448963629
"Seq611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq615",0.00302901575457585,0.00212740239332769,0.000268240343347639,0,0,0.000214707461084273,0,0,0,0,8.45344266452513e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139769917213203,0.000147102088849662,0,0,0,0,0,0.000244427062964411
"Seq616",0,0,0,0.000669408052022569,0,0.000214707461084273,0,0.000377247767950706,0.000448510943667025,0.000150494751495542,0.000126801639967877,0,0.000927299703264095,0.000761490345390264,0,0,0,0,0.000526870389884088,0,0.00061892972767092,0,0,0.000306638728471406,0.000199790220268718,0,0,0,0,0,0,0,0,0.000321181949574434,0,0,0,0,0,0,0,0,0.00023473391234365,0.000218207209566204,0.000541418516513265,0.000363735564244794,0.000391083300743058
"Seq617",0,0,0,0,0.000199888062684896,0,0,0,0,0.000263365815117198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30982849253969e-05,0,0,0,0,0,0,0,0.000175901495162709,0,0,0,0,0.000174565767652963,0,0,0
"Seq618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq627",0,0,0,0,0,0,0,0,0.000448510943667025,0,0,0,0,0,0,0,0,0,0,0,0.00061892972767092,0,0.000233434488278254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000422163588390501,0,0,0,0,0.000349131535305927,0,0,0
"Seq628",0,0,0,0,0,0,0,0,0.00017940437746681,0,0,0,0,0.00027196083763938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000195541650371529
"Seq637",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000231937840658703,0,0,0,0.000241909472099774,0,0,0,0,0,0,0
"Seq650",0,0,0,0,0,0.000751476113794954,0.000632751202227284,0.000461080605273085,0.000627915321133836,0.000413860566612739,0,0,0,0.00081588251291814,0,0,0,0,0,0.000737735153080044,0,0,0,0,0.000549423105738974,0,0,0,0,0,0.00114161312589603,0,0,0.000642363899148868,0,0,0,0,0,0,0,0,0,0,0.000661733742405101,0.000136400836591798,0
"Seq653",0,0,0.000214592274678112,0.000334704026011284,0,0.000268384326355341,0,0.000125749255983569,0,0.000300989502991083,0,0,0,0.000489529507750884,0,0,0,0,0.000197576396206533,0.000184433788270011,0,0,0,0,0,0,0,6.70713303598377e-05,0,0,0,0,0,0,0,0,0,0,0.000211081794195251,0,0,0,0,0,0,0,0
"Seq654",0,0,0,0,0,0,0,0,0.00053821313240043,0.000526731630234396,0,0,0,0,0,0,0,0.000322224268090591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037471345441721,0,0,0,0,0,7.03605980650836e-05,0,0,0,0,0,0.00120315225891837,0,0
"Seq661",0,0,0.000160944206008584,0.000334704026011284,0.000359798512832814,0.000268384326355341,0,0,0.000224255471833513,0.000526731630234396,0,0,0,0.00027196083763938,0,0,0.00027025809648214,0.000184128153194623,0.000263435194942044,0.000184433788270011,0,0,0,0.000306638728471406,0.000249737775335897,0,0,0,0,0,0,0,0,0,0,0,0.000162928365828491,0,0,0,0,0,0,0,0,0.000272801673183596,0.000195541650371529
"Seq662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000720688257285708,0.000874608727674461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq674",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00112253208020602,0.000573091165579263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq683",0.00046174020649022,0.000580200652725734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000371100545053926,0,0,0,0.00104827437909902,0,0,0,0,0,0,0
"Seq693",0,0,0.000375536480686695,0.000525963469446304,0,0.000322061191626409,0.000337467307854552,0.000251498511967138,0,0.000413860566612739,0,0,0,0.000489529507750884,0,0,0.000585559209044638,0.000598416497882526,0,0,0.000428489811464483,0,6.66955680795011e-05,0.000306638728471406,0.000199790220268718,0,0,0,0,0,0,0,0,0.000214121299716289,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214121299716289,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq708",0,9.67001087876224e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52199581032184e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000211081794195251,0,0,0,0,0,0,0,0
"Seq736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11128685565965e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq747",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107060649858145,0,0.000266728516757509,0,0,0.00102022867194371,0,0,0,0,0,0,0,0
"Seq752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184676365929463,0.0035444669489965,0,0,0,0,0,0,0,0,0,0,0,0.000378521602768615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq760",0,0,0,0,0,0.000268384326355341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9581352197611e-05,0,0,0,0,0,0,0,0.000610980186785371,0.000240630451783673,0.00063653723742839,0
"Seq761",0,0,0,0,0,0.000107353730542136,0.000168733653927276,0.000125749255983569,0,0,0.000253603279935754,9.68585542246473e-05,0,0,0,0,0,0,0.000329293993677555,0,0,0,0.000266782272318004,0.000153319364235703,0.000249737775335897,7.9088895919013e-05,0,0.000100606995539757,0,0.000324447088087384,0.000132745712313492,0,8.81678716275789e-05,0,0,0,0.000217237821104654,0,0.000211081794195251,0,0,0.000354540082726019,0.000603601488883673,0,0,0,0
"Seq765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010359893698482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61259037206842e-05,0,0,0,0,0,0.000316622691292876,0,0,0,0,0,0,0.000318268618714195,0
"Seq768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000430345505963359,0.000190439916206437,0,0,0,0.000199790220268718,0,0,0,0,0,0,0,0,0.000267651624645362,0,0,0,0,0,0,0,0,0,0,0,0.000136400836591798,0
"Seq775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100606995539757,0,0,0,0,0,0,0.000205138725062824,0,0,0,0,0,0,0,0,0,0,0,0
"Seq786",0,0,0,0.000669408052022569,0.000159910450147917,0,0.000464017548300008,0,0,0,0,0,0.000556379821958457,0,0,0,0.000630602225124994,0.000506352421285214,0.000790305584826133,0,0.000809369643877357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000392772977219167,0,0.000227334727652996,0.00063551036370747
"Seq797",0,0,0,0.000286889165152529,0.000479731350443751,0,0,0.00104791046652974,0.00035880875493362,0.000338613190864969,0,0,0,0,0,0,0,0,0,0.0011680806590434,0,0.00024333860566979,0,0.000204425818980937,0,0,0,0,0,0.000216298058724923,5.30982849253969e-05,0,0,0.000856485198865157,0,0,0,0,0.000844327176781003,0,0,0,0.000100600248147279,0,0,0.000545603346367191,0
"Seq801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000149842665201538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq810",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000584081134179366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq816",0,0,0,0,0,0,0,0,0.00035880875493362,0,0,0,0,0,0,0,0,0,0,0,0,0.00024333860566979,0.000100043352119252,0.000255532273726172,0,0,0,0,0,0,5.30982849253969e-05,0.000154073030616512,0.000462881326044789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq818",0,0,0,0,0,0,0,0,0,0.000263365815117198,0,0,0,0.00054392167527876,0,0,0.000180172064321427,0,0,0,0.000190439916206437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq824",0,0,0,0,0.000439753737906772,0.000483091787439614,0,0,0,0,0,0,0,0.000163176502583628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9581352197611e-05,0,0,0,0,0,0,0,0.000261848651479445,0,0.000500136400836592,0
"Seq826",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102212909490469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq828",0,0,0.000160944206008584,0.000239074304293775,0,0,0,0.000167665674644758,0.000448510943667025,0.000188118439369427,0,0,0.000370919881305638,0.00027196083763938,0,0,0.00027025809648214,0.000138096114895968,0.000329293993677555,0,0.000476099790516092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.27751362634814e-05,0.000271547276380818,0,0,0,0,0,0,0,0.000541418516513265,0.000272801673183596,0.000293312475557294
"Seq834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq859",0,0,0,0,0,0,0,0,0,0,0,0,0.000370919881305638,0,0,0,0,0,0.000329293993677555,0,0,0,0,0,0,0,0,0,0,0.000162223544043692,0,0,0,0.000267651624645362,0,0.000220340948625768,0,0,0,0,0,0,0,0,0,0,0
"Seq860",0,0,0,0,0.000119932837610938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217237821104654,0,0.00038698328935796,0,0,0,0,0,0,0,0
"Seq882",0,0,0.000482832618025751,0,0,0,0.000126550240445457,0,0,0.000300989502991083,0,0,0,0,0,0,0,0.000736512612778494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000391083300743058
"Seq899",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq916",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000242114762397376,0,0,0,0.000150759596428157,0,0,0,0.000349424793033007,0,0,0,0,0,0,0
"Seq920",0,0,0.000590128755364807,0.00105192693889261,0,0,0,0,0,0,0,0.000161430923707745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00072189135535102,0,0.000684395776300352
"Seq935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000392772977219167,0,0,0
"Seq944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000741904512525094,0,0,0
"Seq951",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11782442305462e-05,0,0,0.000492524186455585,0,0,0,0,0,0,0,0
"Seq957",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq961",0,0,0.000375536480686695,0,0,0.000375738056897477,0,0,0,0,0,0,0,0,0,0,0,0.000598416497882526,0,0,0.000761759664825747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000457343887423043,0,0,0,0,0,0,0,0
"Seq962",0,0,0,0,0.000239865675221876,0.000161030595813205,0,0.000251498511967138,0,0,0,0,0,0,0,0,0,0,0.000263435194942044,0.000307389647116685,0.000571319748619311,0.000162225737113193,6.66955680795011e-05,0,9.98951101343589e-05,0,0,0,0,0,0,0,0,0,0,0,0.000108618910552327,0,0,0,0,0,0,0.000130924325739722,0.000421103290621428,0,0
"Seq969",0,0,0,0,0.000319820900295834,0.000322061191626409,0.000379650721336371,8.38328373223792e-05,0.000224255471833513,0,0,0,0,0,0,0,0,0,0,0,0.000238049895258046,0,0,0.000204425818980937,0,0,0,0,0,0,0.000106196569850794,0,0,0.000321181949574434,0,0,0,0,0,0,0,0,0,0.000130924325739722,0,0,0
"Seq974",0,0,0,0.00019125944343502,0,0,0,0,0.000134553283100108,0,0,0,0.000556379821958457,0.000326353005167256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181867782122397,0
"Seq977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00860321607135e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000105540897097625,0,0,0,0,0,0,9.09338910611985e-05,0
"Seq982",0,0,0,0,0,0.000161030595813205,0.000253100480890914,0,0.00035880875493362,0,0,0,0,0,0,0,0,0,0,0.000245911717693348,0.000523709769567701,0,0,0,0.000249737775335897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000202782171391491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1026",0,0,0,0,0,0,0,0,0.000403659849300323,0,0,0,0,0.000326353005167256,0,0,0.000765731273366065,0.000598416497882526,0.000395152792413066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272801673183596,0
"Seq1027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230505795574289,0.00178285995327677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000540516192964281,0.000368256306389247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000422163588390501,0,0,0,0,0,0,0,0.00063551036370747
"Seq1065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035950365302099,0,0,0,0,0,0,0,0,0,0,0
"Seq1110",0,0,0,0,0,0.000268384326355341,0,0,0.000403659849300323,0,0,0,0,0.000489529507750884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000211081794195251,0,0,0,0,0,0,0,0
"Seq1119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000887001397699172,0,0,0,0,0,0,0
"Seq1141",0,0,0,0.000430333747728794,0.000399776125369793,0.000214707461084273,0,0.000293414930628327,0,0.000112871063621656,0,0,0,0,0,0,0,0,0,0,0.000285659874309655,0,0.000166738920198753,0.00035774518321664,0,0,0,0.000167678325899594,0,0,0.000318589709552381,0.000374177360068673,0,0.000214121299716289,0,3.47906760988055e-05,0,8.52587603376247e-05,0,0,0,0,0,0,0,0,0
"Seq1149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1171",0,0,0,0,0.000399776125369793,0,0,0,0,0,0,0,0.000185459940652819,0,0,0,0.000495473176883924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107060649858145,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000528250390685185,0.0016531475930171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63875681317407e-05,0,0,0.000140721196130167,0,0,0,0,0,0.000240630451783673,0,0.000293312475557294
"Seq1268",0,0,0,0,0,0,0.000126550240445457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1281",0,9.67001087876224e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37576604666165e-05,0,0,0,0,0,0,0
"Seq1285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225215080401784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000180172064321427,9.20640765973117e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214121299716289,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001675189560924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1328",0,0,0,0,0,0,8.43668269636379e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000184433788270011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1364",0,0,0,0,0,0.000161030595813205,0,0,0,0,0,0,0,0,0,0,0,0,0.000263435194942044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq1386",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
